city_data,year,month,prop
city_bucharest,2022,MONTH_jan,0.7907915993537964
city_brisbane,2022,MONTH_jan,0.9196675900277008
city_chengdu,2022,MONTH_jan,0.8922570016474465
city_new_delhi,2022,MONTH_jan,0.8931259407927747
city_paris,2022,MONTH_jan,0.8915187376725838
city_san_francisco,2022,MONTH_jan,0.8767605633802817
city_denver,2022,MONTH_jan,0.8822393822393823
city_ankara,2022,MONTH_jan,0.8529289572081429
city_harare,2022,MONTH_jan,0.5197693574958814
city_hanoi,2022,MONTH_jan,0.9733333333333334
city_washington,2022,MONTH_jan,0.885
city_bangkok,2022,MONTH_jan,0.8386880856760375
city_tunis,2022,MONTH_jan,0.7669983416252073
city_seoul,2022,MONTH_jan,0.8907630522088353
city_belgrade,2022,MONTH_jan,0.8032629558541267
city_moscow,2022,MONTH_jan,0.8402501421262081
city_lima,2022,MONTH_jan,0.8164874551971326
city_islamabad,2022,MONTH_jan,0.8931259407927747
city_abuja,2022,MONTH_jan,0.7283049472830495
city_managua,2022,MONTH_jan,0.8558333333333333
city_amsterdam,2022,MONTH_jan,0.9145383104125737
city_rabat,2022,MONTH_jan,0.8283333333333334
city_ulaanbaatar,2022,MONTH_jan,0.6910866910866911
city_mexico_city,2022,MONTH_jan,0.9178632969557725
city_nairobi,2022,MONTH_jan,0.8371907422186752
city_tokyo,2022,MONTH_jan,0.9025679758308157
city_baghdad,2022,MONTH_jan,0.7039864291772688
city_tehran,2022,MONTH_jan,0.6967267869071476
city_jakarta,2022,MONTH_jan,0.939043451078462
city_guatemala_city,2022,MONTH_jan,0.9072416598860863
city_berlin,2022,MONTH_jan,0.8915187376725838
city_addis_ababa,2022,MONTH_jan,0.8747967479674796
city_cairo,2022,MONTH_jan,0.7172643869891576
city_quito,2022,MONTH_jan,0.8932203389830509
city_bogota,2022,MONTH_jan,0.8940789473684211
city_beijing,2022,MONTH_jan,0.8922570016474465
city_accra,2022,MONTH_jan,0.8371907422186752
city_ottawa,2022,MONTH_jan,0.8638626182180189
city_brasilia,2022,MONTH_jan,0.9008595988538682
city_la_paz,2022,MONTH_jan,0.7321688500727802
city_dhaka,2022,MONTH_jan,0.9066666666666666
city_yerevan,2022,MONTH_jan,0.8845836768342952
city_chicago,2022,MONTH_jan,0.8559870550161812
city_kyiv,2022,MONTH_jan,0.8059105431309904
city_dubai,2022,MONTH_jan,0.7172643869891576
city_mumbai,2022,MONTH_jan,0.8931259407927747
city_madrid,2022,MONTH_jan,0.8915187376725838
