city_data,year,month,prop
city_bucharest,2022,MONTH_jan,0.2964426877470356
city_brisbane,2022,MONTH_jan,0.3141891891891892
city_chengdu,2022,MONTH_jan,0.4745762711864407
city_new_delhi,2022,MONTH_jan,0.4603174603174603
city_paris,2022,MONTH_jan,0.3169346452283817
city_san_francisco,2022,MONTH_jan,0.3714551371455137
city_denver,2022,MONTH_jan,0.3714551371455137
city_ankara,2022,MONTH_jan,0.5386046511627907
city_harare,2022,MONTH_jan,0.21428571428571427
city_hanoi,2022,MONTH_jan,0.4878048780487805
city_washington,2022,MONTH_jan,0.3714551371455137
city_bangkok,2022,MONTH_jan,0.5
city_tunis,2022,MONTH_jan,0.4647887323943662
city_seoul,2022,MONTH_jan,0.4878048780487805
city_belgrade,2022,MONTH_jan,0.3089430894308943
city_moscow,2022,MONTH_jan,0.3442622950819672
city_lima,2022,MONTH_jan,0.225
city_islamabad,2022,MONTH_jan,0.3719298245614035
city_abuja,2022,MONTH_jan,0.4117647058823529
city_managua,2022,MONTH_jan,0.375
city_amsterdam,2022,MONTH_jan,0.2883156297420334
city_rabat,2022,MONTH_jan,0.2926829268292683
city_ulaanbaatar,2022,MONTH_jan,0.4745762711864407
city_mexico_city,2022,MONTH_jan,0.3334112422578006
city_nairobi,2022,MONTH_jan,0.21428571428571427
city_tokyo,2022,MONTH_jan,0.8559967084961942
city_baghdad,2022,MONTH_jan,0.3137254901960784
city_tehran,2022,MONTH_jan,0.3137254901960784
city_jakarta,2022,MONTH_jan,0.36627906976744184
city_guatemala_city,2022,MONTH_jan,0.375
city_berlin,2022,MONTH_jan,0.3335826477187734
city_addis_ababa,2022,MONTH_jan,0.21428571428571427
city_cairo,2022,MONTH_jan,0.4647887323943662
city_quito,2022,MONTH_jan,0.27586206896551724
city_bogota,2022,MONTH_jan,0.3111111111111111
city_beijing,2022,MONTH_jan,0.4745762711864407
city_accra,2022,MONTH_jan,0.21428571428571427
city_ottawa,2022,MONTH_jan,0.3568075117370892
city_brasilia,2022,MONTH_jan,0.5705794947994056
city_la_paz,2022,MONTH_jan,0.5705794947994056
city_dhaka,2022,MONTH_jan,0.3159340659340659
city_yerevan,2022,MONTH_jan,0.5386046511627907
city_chicago,2022,MONTH_jan,0.3714551371455137
city_kyiv,2022,MONTH_jan,0.3939393939393939
city_dubai,2022,MONTH_jan,0.3137254901960784
city_mumbai,2022,MONTH_jan,0.4603174603174603
city_madrid,2022,MONTH_jan,0.37209302325581395
