city_data,year,month,prop
city_bucharest,2022,MONTH_jan,0.7082644628099174
city_brisbane,2022,MONTH_jan,0.8521205357142857
city_chengdu,2022,MONTH_jan,0.9380856760374833
city_new_delhi,2022,MONTH_jan,0.7483477376715811
city_paris,2022,MONTH_jan,0.8271523178807947
city_san_francisco,2022,MONTH_jan,0.7714285714285715
city_denver,2022,MONTH_jan,0.7393822393822393
city_ankara,2022,MONTH_jan,0.735936188077246
city_harare,2022,MONTH_jan,0.7394190871369295
city_hanoi,2022,MONTH_jan,0.9416666666666667
city_washington,2022,MONTH_jan,0.8
city_bangkok,2022,MONTH_jan,0.7437457741717377
city_tunis,2022,MONTH_jan,0.5396825396825397
city_seoul,2022,MONTH_jan,0.9164658634538153
city_belgrade,2022,MONTH_jan,0.6821782178217822
city_moscow,2022,MONTH_jan,0.8499717992103779
city_lima,2022,MONTH_jan,0.5747211895910781
city_islamabad,2022,MONTH_jan,0.7483477376715811
city_abuja,2022,MONTH_jan,0.6848534201954397
city_managua,2022,MONTH_jan,0.55
city_amsterdam,2022,MONTH_jan,0.8363922391190352
city_rabat,2022,MONTH_jan,0.82
city_ulaanbaatar,2022,MONTH_jan,0.7635919364691509
city_mexico_city,2022,MONTH_jan,0.6364685516445471
city_nairobi,2022,MONTH_jan,0.6780876494023904
city_tokyo,2022,MONTH_jan,0.7748344370860927
city_baghdad,2022,MONTH_jan,0.78
city_tehran,2022,MONTH_jan,0.6942204301075269
city_jakarta,2022,MONTH_jan,0.8313479623824451
city_guatemala_city,2022,MONTH_jan,0.6363636363636364
city_berlin,2022,MONTH_jan,0.8271523178807947
city_addis_ababa,2022,MONTH_jan,0.7589134125636672
city_cairo,2022,MONTH_jan,0.5408333333333334
city_quito,2022,MONTH_jan,0.5179916317991632
city_bogota,2022,MONTH_jan,0.5506578947368421
city_beijing,2022,MONTH_jan,0.9380856760374833
city_accra,2022,MONTH_jan,0.6780876494023904
city_ottawa,2022,MONTH_jan,0.8128422100547537
city_brasilia,2022,MONTH_jan,0.5583962812318419
city_la_paz,2022,MONTH_jan,0.5051749630359783
city_dhaka,2022,MONTH_jan,0.9416666666666667
city_yerevan,2022,MONTH_jan,0.6306156405990017
city_chicago,2022,MONTH_jan,0.7963875205254516
city_kyiv,2022,MONTH_jan,0.830249396621078
city_dubai,2022,MONTH_jan,0.5408333333333334
city_mumbai,2022,MONTH_jan,0.7483477376715811
city_madrid,2022,MONTH_jan,0.8271523178807947
