city_data,year,month,prop
city_bucharest,2022,MONTH_jan,0.8087649402390438
city_brisbane,2022,MONTH_jan,0.7064846416382252
city_chengdu,2022,MONTH_jan,0.6440677966101694
city_new_delhi,2022,MONTH_jan,0.7936507936507936
city_paris,2022,MONTH_jan,0.6832853946947907
city_san_francisco,2022,MONTH_jan,0.814797580269893
city_denver,2022,MONTH_jan,0.814797580269893
city_ankara,2022,MONTH_jan,0.870817843866171
city_harare,2022,MONTH_jan,0.7857142857142857
city_hanoi,2022,MONTH_jan,0.6257668711656442
city_washington,2022,MONTH_jan,0.814797580269893
city_bangkok,2022,MONTH_jan,0.47058823529411764
city_tunis,2022,MONTH_jan,0.6571428571428571
city_seoul,2022,MONTH_jan,0.6257668711656442
city_belgrade,2022,MONTH_jan,0.8
city_moscow,2022,MONTH_jan,0.8032786885245902
city_lima,2022,MONTH_jan,0.8
city_islamabad,2022,MONTH_jan,0.7448275862068966
city_abuja,2022,MONTH_jan,0.9411764705882353
city_managua,2022,MONTH_jan,0.8125
city_amsterdam,2022,MONTH_jan,0.5527714502657555
city_rabat,2022,MONTH_jan,0.7619047619047619
city_ulaanbaatar,2022,MONTH_jan,0.6440677966101694
city_mexico_city,2022,MONTH_jan,0.825
city_nairobi,2022,MONTH_jan,0.7857142857142857
city_tokyo,2022,MONTH_jan,0.665843621399177
city_baghdad,2022,MONTH_jan,0.7058823529411765
city_tehran,2022,MONTH_jan,0.7058823529411765
city_jakarta,2022,MONTH_jan,0.7700145560407569
city_guatemala_city,2022,MONTH_jan,0.8125
city_berlin,2022,MONTH_jan,0.6601796407185628
city_addis_ababa,2022,MONTH_jan,0.7857142857142857
city_cairo,2022,MONTH_jan,0.6571428571428571
city_quito,2022,MONTH_jan,0.7241379310344828
city_bogota,2022,MONTH_jan,0.7722222222222223
city_beijing,2022,MONTH_jan,0.6440677966101694
city_accra,2022,MONTH_jan,0.7857142857142857
city_ottawa,2022,MONTH_jan,0.7915690866510539
city_brasilia,2022,MONTH_jan,0.8020833333333334
city_la_paz,2022,MONTH_jan,0.8020833333333334
city_dhaka,2022,MONTH_jan,0.8126721763085399
city_yerevan,2022,MONTH_jan,0.870817843866171
city_chicago,2022,MONTH_jan,0.814797580269893
city_kyiv,2022,MONTH_jan,0.8125
city_dubai,2022,MONTH_jan,0.7058823529411765
city_mumbai,2022,MONTH_jan,0.7936507936507936
city_madrid,2022,MONTH_jan,0.7365591397849462
