city_data,year,month,prop
city_bucharest,2022,MONTH_jan,0.7211155378486056
city_brisbane,2022,MONTH_jan,0.6813559322033899
city_chengdu,2022,MONTH_jan,0.5084745762711864
city_new_delhi,2022,MONTH_jan,0.6507936507936508
city_paris,2022,MONTH_jan,0.5611355457816873
city_san_francisco,2022,MONTH_jan,0.7130232558139535
city_denver,2022,MONTH_jan,0.7130232558139535
city_ankara,2022,MONTH_jan,0.8550185873605948
city_harare,2022,MONTH_jan,0.5
city_hanoi,2022,MONTH_jan,0.3597560975609756
city_washington,2022,MONTH_jan,0.7130232558139535
city_bangkok,2022,MONTH_jan,0.5555555555555556
city_tunis,2022,MONTH_jan,0.5942028985507246
city_seoul,2022,MONTH_jan,0.3597560975609756
city_belgrade,2022,MONTH_jan,0.632
city_moscow,2022,MONTH_jan,0.5081967213114754
city_lima,2022,MONTH_jan,0.5
city_islamabad,2022,MONTH_jan,0.6526315789473685
city_abuja,2022,MONTH_jan,0.8888888888888888
city_managua,2022,MONTH_jan,0.6774193548387096
city_amsterdam,2022,MONTH_jan,0.6104783599088838
city_rabat,2022,MONTH_jan,0.4523809523809524
city_ulaanbaatar,2022,MONTH_jan,0.5084745762711864
city_mexico_city,2022,MONTH_jan,0.5747718230751229
city_nairobi,2022,MONTH_jan,0.5
city_tokyo,2022,MONTH_jan,0.3949372298826919
city_baghdad,2022,MONTH_jan,0.7
city_tehran,2022,MONTH_jan,0.7
city_jakarta,2022,MONTH_jan,0.45276162790697677
city_guatemala_city,2022,MONTH_jan,0.6774193548387096
city_berlin,2022,MONTH_jan,0.6714178544636159
city_addis_ababa,2022,MONTH_jan,0.5
city_cairo,2022,MONTH_jan,0.5942028985507246
city_quito,2022,MONTH_jan,0.48148148148148145
city_bogota,2022,MONTH_jan,0.5698324022346368
city_beijing,2022,MONTH_jan,0.5084745762711864
city_accra,2022,MONTH_jan,0.5
city_ottawa,2022,MONTH_jan,0.7213114754098361
city_brasilia,2022,MONTH_jan,0.7555555555555555
city_la_paz,2022,MONTH_jan,0.7555555555555555
city_dhaka,2022,MONTH_jan,0.7348066298342542
city_yerevan,2022,MONTH_jan,0.8550185873605948
city_chicago,2022,MONTH_jan,0.7130232558139535
city_kyiv,2022,MONTH_jan,0.46875
city_dubai,2022,MONTH_jan,0.7
city_mumbai,2022,MONTH_jan,0.6507936507936508
city_madrid,2022,MONTH_jan,0.5716845878136201
